,time,expiry,strike,call_oi,call_oi_change,call_ltp,spot_price,put_oi,put_oi_change,put_ltp
1619,03-May-2021 14:35:26,06-May-2021,31500,1277,540,1199.2,32419.45,26093,13517,179.05
1620,03-May-2021 14:35:26,06-May-2021,31600,233,96,1121.95,32419.45,5867,4469,201.45
1621,03-May-2021 14:35:26,06-May-2021,31700,549,399,1047.05,32419.45,6824,4759,226.1
1622,03-May-2021 14:35:26,06-May-2021,31800,921,799,950.0,32419.45,10323,8166,251.4
1623,03-May-2021 14:35:26,06-May-2021,31900,658,506,903.15,32460.4,6792,5578,280.0
1624,03-May-2021 14:35:26,06-May-2021,32000,17230,14705,816.2,32419.45,39562,20303,309.2
1625,03-May-2021 14:35:26,06-May-2021,32100,4203,3967,748.0,32419.45,9143,7719,344.05
1626,03-May-2021 14:35:26,06-May-2021,32200,8354,8065,676.35,32460.4,10382,8090,379.35
1627,03-May-2021 14:35:26,06-May-2021,32300,12731,12157,626.45,32419.45,8894,6259,420.35
1628,03-May-2021 14:35:26,06-May-2021,32400,10991,10678,569.25,32419.45,6702,4344,465.2
1629,03-May-2021 14:35:26,06-May-2021,32500,36040,28712,505.6,32419.45,23418,11849,509.5
1630,03-May-2021 14:35:26,06-May-2021,32600,8040,7719,463.0,32419.45,2484,-142,557.1
1631,03-May-2021 14:35:26,06-May-2021,32700,10072,8652,413.95,32419.45,2834,-175,612.4
1632,03-May-2021 14:35:26,06-May-2021,32800,10438,7087,372.15,32419.45,3647,-1068,661.2
1633,03-May-2021 14:35:26,06-May-2021,32900,7343,4186,329.55,32419.45,1899,-410,729.9
1634,03-May-2021 14:35:26,06-May-2021,33000,42351,22642,288.1,32419.45,9682,-4650,785.05
1635,03-May-2021 14:35:26,06-May-2021,33100,7720,3700,255.6,32419.45,1709,-581,837.0
1636,03-May-2021 14:35:26,06-May-2021,33200,9537,4228,225.7,32419.45,2225,-480,915.75
1637,03-May-2021 14:35:26,06-May-2021,33300,11052,5201,197.4,32460.4,1456,-379,969.0
1638,03-May-2021 14:38:26,06-May-2021,31300,42,25,1408.65,32406.05,5087,4074,125.95
1639,03-May-2021 14:38:26,06-May-2021,31400,71,32,1299.0,32406.05,5231,4607,141.0
1640,03-May-2021 14:38:26,06-May-2021,31500,1248,511,1234.9,32406.05,25124,12548,157.85
1641,03-May-2021 14:38:26,06-May-2021,31600,228,91,1165.3,32406.05,5939,4541,176.1
1642,03-May-2021 14:38:26,06-May-2021,31700,540,390,1077.05,32406.05,6757,4692,197.1
1643,03-May-2021 14:38:26,06-May-2021,31800,881,759,1007.1,32406.05,9602,7445,220.0
1644,03-May-2021 14:38:26,06-May-2021,31900,665,513,928.45,32406.05,6498,5284,245.4
1645,03-May-2021 14:38:26,06-May-2021,32000,15743,13218,848.8,32406.05,39399,20140,274.95
1646,03-May-2021 14:38:26,06-May-2021,32100,3400,3164,781.95,32406.05,8758,7334,304.35
1647,03-May-2021 14:38:26,06-May-2021,32200,7692,7403,720.0,32406.05,10261,7969,339.75
1648,03-May-2021 14:38:26,06-May-2021,32300,10584,10010,651.3,32406.05,8842,6207,379.85
1649,03-May-2021 14:38:26,06-May-2021,32400,9475,9162,601.65,32406.05,7749,5391,417.45
1650,03-May-2021 14:38:26,06-May-2021,32500,36153,28825,542.7,32406.05,23982,12413,463.75
1651,03-May-2021 14:38:26,06-May-2021,32600,8018,7697,493.55,32406.05,3220,594,510.55
1652,03-May-2021 14:38:26,06-May-2021,32700,9128,7708,439.6,32406.05,3013,4,562.95
1653,03-May-2021 14:38:26,06-May-2021,32800,9907,6556,395.15,32406.05,3653,-1062,612.55
1654,03-May-2021 14:38:26,06-May-2021,32900,7125,3968,348.5,32406.05,1906,-403,672.25
1655,03-May-2021 14:38:26,06-May-2021,33000,42113,22404,313.0,32406.05,9983,-4349,728.2
1656,03-May-2021 14:38:26,06-May-2021,33100,7618,3598,271.6,32406.05,1722,-568,796.35
1657,03-May-2021 14:38:26,06-May-2021,33200,9340,4031,242.5,32406.05,2224,-481,865.5
1658,03-May-2021 14:38:26,06-May-2021,33300,10704,4853,210.7,32406.05,1449,-386,937.9
1659,03-May-2021 14:41:49,06-May-2021,31300,39,22,1350.75,32443.9,5004,3991,143.35
1660,03-May-2021 14:41:49,06-May-2021,31400,66,27,1267.25,32443.9,5106,4482,159.25
1661,03-May-2021 14:41:49,06-May-2021,31500,1227,490,1206.9,32443.9,24343,11767,175.85
1662,03-May-2021 14:41:49,06-May-2021,31600,228,91,1165.3,32443.9,5801,4403,196.05
1663,03-May-2021 14:41:49,06-May-2021,31700,530,380,1047.75,32443.9,6703,4638,219.0
1664,03-May-2021 14:41:49,06-May-2021,31800,816,694,932.2,32443.9,9566,7409,244.7
1665,03-May-2021 14:41:49,06-May-2021,31900,597,445,871.65,32443.9,6491,5277,272.4
1666,03-May-2021 14:41:49,06-May-2021,32000,15193,12668,812.35,32443.9,39293,20034,301.1
1667,03-May-2021 14:41:49,06-May-2021,32100,3416,3180,739.0,32443.9,8125,6701,334.0
1668,03-May-2021 14:41:49,06-May-2021,32200,6814,6525,679.05,32443.9,9699,7407,372.8
1669,03-May-2021 14:41:49,06-May-2021,32300,9549,8975,621.25,32443.9,8510,5875,411.2
1670,03-May-2021 14:41:49,06-May-2021,32400,8772,8459,562.85,32443.9,7738,5380,455.3
1671,03-May-2021 14:41:49,06-May-2021,32500,35325,27997,509.45,32443.9,23737,12168,501.25
1672,03-May-2021 14:41:49,06-May-2021,32600,7842,7521,459.0,32443.9,3499,873,551.35
1673,03-May-2021 14:41:49,06-May-2021,32700,9260,7840,414.35,32443.9,3084,75,604.9
1674,03-May-2021 14:41:49,06-May-2021,32800,9909,6558,369.8,32443.9,3671,-1044,660.95
1675,03-May-2021 14:41:49,06-May-2021,32900,7247,4090,329.45,32443.9,1905,-404,722.6
1676,03-May-2021 14:41:49,06-May-2021,33000,41694,21985,291.75,32443.9,9966,-4366,785.65
1677,03-May-2021 14:41:49,06-May-2021,33100,7434,3414,254.65,32443.9,1683,-607,854.2
1678,03-May-2021 14:41:49,06-May-2021,33200,9132,3823,223.45,32443.9,2221,-484,921.2
1679,03-May-2021 14:41:49,06-May-2021,33300,10126,4275,196.5,32443.9,1457,-378,996.9
1680,03-May-2021 14:45:20,06-May-2021,31300,39,22,1383.4,32477.6,4547,3534,129.9
1681,03-May-2021 14:45:20,06-May-2021,31400,66,27,1267.25,32477.6,5066,4442,146.0
1682,03-May-2021 14:45:20,06-May-2021,31500,1219,482,1255.4,32512.0,24438,11862,163.35
1683,03-May-2021 14:45:20,06-May-2021,31600,225,88,1160.6,32512.0,5918,4520,181.6
1684,03-May-2021 14:45:20,06-May-2021,31700,530,380,1106.15,32512.0,6852,4787,202.3
1685,03-May-2021 14:45:20,06-May-2021,31800,750,628,1027.1,32512.0,9649,7492,226.7
1686,03-May-2021 14:45:20,06-May-2021,31900,586,434,949.8,32477.6,6472,5258,252.65
1687,03-May-2021 14:45:20,06-May-2021,32000,14534,12009,853.35,32477.6,38526,19267,280.0
1688,03-May-2021 14:45:20,06-May-2021,32100,3304,3068,788.0,32477.6,7994,6570,311.7
1689,03-May-2021 14:45:20,06-May-2021,32200,6095,5806,721.9,32477.6,9279,6987,345.45
1690,03-May-2021 14:45:20,06-May-2021,32300,9063,8489,657.9,32512.0,8835,6200,382.4
1691,03-May-2021 14:45:20,06-May-2021,32400,8630,8317,599.65,32477.6,8343,5985,423.6
1692,03-May-2021 14:45:20,06-May-2021,32500,35224,27896,539.2,32512.0,24372,12803,467.05
1693,03-May-2021 14:45:20,06-May-2021,32600,7991,7670,491.3,32477.6,3606,980,514.95
1694,03-May-2021 14:45:20,06-May-2021,32700,9233,7813,441.2,32512.0,3115,106,557.05
1695,03-May-2021 14:45:20,06-May-2021,32800,9779,6428,393.35,32512.0,3654,-1061,618.8
1696,03-May-2021 14:45:20,06-May-2021,32900,7235,4078,351.75,32477.6,1838,-471,665.25
1697,03-May-2021 14:45:20,06-May-2021,33000,41767,22058,311.5,32477.6,10022,-4310,735.0
1698,03-May-2021 14:45:20,06-May-2021,33100,7400,3380,273.9,32477.6,1685,-605,793.95
1699,03-May-2021 14:45:20,06-May-2021,33200,9033,3724,241.0,32512.0,2209,-496,858.0
1700,03-May-2021 14:45:20,06-May-2021,33300,10123,4272,211.0,32512.0,1520,-315,915.0
1701,03-May-2021 14:48:26,06-May-2021,31300,39,22,1383.4,32475.55,4436,3423,137.8
1702,03-May-2021 14:48:26,06-May-2021,31400,67,28,1299.8,32475.55,5144,4520,155.0
1703,03-May-2021 14:48:26,06-May-2021,31500,1211,474,1228.3,32475.55,24242,11666,172.8
1704,03-May-2021 14:48:26,06-May-2021,31600,225,88,1122.0,32475.55,5934,4536,192.6
1705,03-May-2021 14:48:26,06-May-2021,31700,528,378,1052.8,32475.55,6904,4839,215.3
1706,03-May-2021 14:48:26,06-May-2021,31800,751,629,987.9,32475.55,9551,7394,238.7
1707,03-May-2021 14:48:26,06-May-2021,31900,601,449,912.55,32475.55,6296,5082,264.9
1708,03-May-2021 14:48:26,06-May-2021,32000,14454,11929,835.8,32475.55,39067,19808,294.3
1709,03-May-2021 14:48:26,06-May-2021,32100,3110,2874,766.6,32475.55,7789,6365,326.1
1710,03-May-2021 14:48:26,06-May-2021,32200,5919,5630,700.1,32475.55,9274,6982,361.3
1711,03-May-2021 14:48:26,06-May-2021,32300,8643,8069,638.7,32475.55,8632,5997,399.85
1712,03-May-2021 14:48:26,06-May-2021,32400,8128,7815,580.65,32475.55,8382,6024,442.95
1713,03-May-2021 14:48:26,06-May-2021,32500,35292,27964,525.15,32475.55,25548,13979,485.65
1714,03-May-2021 14:48:26,06-May-2021,32600,8264,7943,472.15,32475.55,3681,1055,528.15
1715,03-May-2021 14:48:26,06-May-2021,32700,9134,7714,425.45,32475.55,3217,208,585.9
1716,03-May-2021 14:48:26,06-May-2021,32800,9768,6417,378.1,32475.55,3740,-975,640.2
1717,03-May-2021 14:48:26,06-May-2021,32900,6881,3724,335.95,32475.55,1861,-448,694.05
1718,03-May-2021 14:48:26,06-May-2021,33000,41199,21490,296.95,32475.55,10017,-4315,756.2
1719,03-May-2021 14:48:26,06-May-2021,33100,7379,3359,260.55,32475.55,1696,-594,818.25
1720,03-May-2021 14:48:26,06-May-2021,33200,9228,3919,229.25,32475.55,2179,-526,884.75
1721,03-May-2021 14:48:26,06-May-2021,33300,9960,4109,199.4,32475.55,1499,-336,956.85
1722,03-May-2021 14:51:56,06-May-2021,31300,40,23,1381.05,32490.8,4477,3464,130.8
1723,03-May-2021 14:51:56,06-May-2021,31400,61,22,1304.45,32490.8,5157,4533,147.2
1724,03-May-2021 14:51:56,06-May-2021,31500,1203,466,1263.0,32490.8,24748,12172,164.7
1725,03-May-2021 14:51:56,06-May-2021,31600,225,88,1145.8,32490.8,5885,4487,184.3
1726,03-May-2021 14:51:56,06-May-2021,31700,528,378,1098.55,32490.8,7025,4960,205.75
1727,03-May-2021 14:51:56,06-May-2021,31800,724,602,1021.4,32490.8,9481,7324,229.55
1728,03-May-2021 14:51:56,06-May-2021,31900,608,456,937.65,32490.8,6275,5061,254.7
1729,03-May-2021 14:51:56,06-May-2021,32000,14353,11828,855.05,32490.8,39074,19815,282.3
1730,03-May-2021 14:51:56,06-May-2021,32100,3032,2796,785.95,32490.8,7712,6288,315.75
1731,03-May-2021 14:51:56,06-May-2021,32200,5850,5561,720.55,32490.8,9426,7134,347.95
1732,03-May-2021 14:51:56,06-May-2021,32300,8528,7954,663.1,32490.8,8555,5920,386.1
1733,03-May-2021 14:51:56,06-May-2021,32400,8184,7871,596.6,32490.8,8464,6106,425.5
1734,03-May-2021 14:51:56,06-May-2021,32500,35236,27908,541.2,32490.8,26334,14765,466.0
1735,03-May-2021 14:51:56,06-May-2021,32600,8668,8347,487.2,32490.8,3676,1050,514.95
1736,03-May-2021 14:51:56,06-May-2021,32700,9346,7926,443.55,32490.8,3591,582,561.85
1737,03-May-2021 14:51:56,06-May-2021,32800,9498,6147,395.25,32490.8,3818,-897,615.0
1738,03-May-2021 14:51:56,06-May-2021,32900,7041,3884,352.1,32490.8,1840,-469,670.9
1739,03-May-2021 14:51:56,06-May-2021,33000,40882,21173,306.65,32490.8,9904,-4428,727.85
1740,03-May-2021 14:51:56,06-May-2021,33100,7383,3363,272.3,32490.8,1686,-604,790.0
1741,03-May-2021 14:51:56,06-May-2021,33200,9465,4156,240.0,32490.8,2098,-607,863.4
1742,03-May-2021 14:51:56,06-May-2021,33300,9769,3918,209.75,32490.8,1500,-335,951.8
1743,03-May-2021 14:58:56,06-May-2021,31300,40,23,1381.05,32424.7,4521,3508,145.15
1744,03-May-2021 14:58:56,06-May-2021,31400,60,21,1248.2,32424.7,5099,4475,162.3
1745,03-May-2021 14:58:56,06-May-2021,31500,1187,450,1191.95,32424.7,24085,11509,181.0
1746,03-May-2021 14:58:56,06-May-2021,31600,226,89,1093.3,32424.7,5710,4312,203.85
1747,03-May-2021 14:58:56,06-May-2021,31700,528,378,1029.0,32424.7,6485,4420,227.1
1748,03-May-2021 14:58:56,06-May-2021,31800,669,547,959.85,32424.7,9443,7286,251.45
1749,03-May-2021 14:58:56,06-May-2021,31900,605,453,883.55,32424.7,6088,4874,280.15
1750,03-May-2021 14:58:56,06-May-2021,32000,14169,11644,805.85,32424.7,36888,17629,308.6
1751,03-May-2021 14:58:56,06-May-2021,32100,3001,2765,744.75,32424.7,7535,6111,342.55
1752,03-May-2021 14:58:56,06-May-2021,32200,5662,5373,672.4,32424.7,8832,6540,379.75
1753,03-May-2021 14:58:56,06-May-2021,32300,7947,7373,613.05,32424.7,8534,5899,416.9
1754,03-May-2021 14:58:56,06-May-2021,32400,7383,7070,557.3,32424.7,8041,5683,460.0
1755,03-May-2021 14:58:56,06-May-2021,32500,34647,27319,501.3,32424.7,26664,15095,504.6
1756,03-May-2021 14:58:56,06-May-2021,32600,8046,7725,449.65,32424.7,3397,771,549.0
1757,03-May-2021 14:58:56,06-May-2021,32700,8603,7183,405.45,32424.7,3826,817,602.95
1758,03-May-2021 14:58:56,06-May-2021,32800,9218,5867,360.6,32424.7,3793,-922,655.9
1759,03-May-2021 14:58:56,06-May-2021,32900,6799,3642,319.3,32424.7,1866,-443,717.05
1760,03-May-2021 14:58:56,06-May-2021,33000,39874,20165,279.0,32424.7,9811,-4521,782.55
1761,03-May-2021 14:58:56,06-May-2021,33100,6949,2929,246.25,32424.7,1686,-604,842.4
1762,03-May-2021 14:58:56,06-May-2021,33200,9286,3977,216.05,32424.7,2103,-602,904.35
1763,03-May-2021 14:58:56,06-May-2021,33300,9174,3323,188.8,32424.7,1499,-336,996.15
1764,03-May-2021 15:01:47,06-May-2021,31300,42,25,1317.55,32373.65,4489,3476,156.85
1765,03-May-2021 15:01:47,06-May-2021,31400,60,21,1248.2,32373.65,5020,4396,175.85
1766,03-May-2021 15:01:47,06-May-2021,31500,1172,435,1136.15,32373.65,24095,11519,194.95
1767,03-May-2021 15:01:47,06-May-2021,31600,211,74,1049.95,32373.65,5649,4251,217.2
1768,03-May-2021 15:01:47,06-May-2021,31700,528,378,985.95,32373.65,6375,4310,242.9
1769,03-May-2021 15:01:47,06-May-2021,31800,649,527,910.6,32373.65,9414,7257,269.55
1770,03-May-2021 15:01:47,06-May-2021,31900,607,455,846.15,32373.65,5826,4612,297.95
1771,03-May-2021 15:01:47,06-May-2021,32000,14000,11475,778.8,32373.65,36061,16802,327.75
1772,03-May-2021 15:01:47,06-May-2021,32100,2850,2614,714.25,32373.65,7106,5682,361.95
1773,03-May-2021 15:01:47,06-May-2021,32200,5465,5176,649.55,32373.65,8871,6579,398.8
1774,03-May-2021 15:01:47,06-May-2021,32300,7514,6940,586.05,32373.65,8288,5653,439.6
1775,03-May-2021 15:01:47,06-May-2021,32400,7299,6986,534.0,32373.65,8087,5729,482.9
1776,03-May-2021 15:01:47,06-May-2021,32500,35041,27713,479.0,32373.65,26106,14537,527.65
1777,03-May-2021 15:01:47,06-May-2021,32600,8059,7738,428.85,32373.65,3547,921,582.0
1778,03-May-2021 15:01:47,06-May-2021,32700,8384,6964,380.0,32373.65,3798,789,631.0
1779,03-May-2021 15:01:47,06-May-2021,32800,9101,5750,339.15,32373.65,3789,-926,690.6
1780,03-May-2021 15:01:47,06-May-2021,32900,6619,3462,297.9,32373.65,1908,-401,748.0
1781,03-May-2021 15:01:47,06-May-2021,33000,39809,20100,263.75,32373.65,9885,-4447,810.0
1782,03-May-2021 15:01:47,06-May-2021,33100,6814,2794,229.8,32373.65,1686,-604,891.25
1783,03-May-2021 15:01:47,06-May-2021,33200,9162,3853,200.0,32373.65,2080,-625,954.2
1784,03-May-2021 15:01:47,06-May-2021,33300,9067,3216,173.85,32373.65,1501,-334,1021.8
1785,03-May-2021 15:04:56,06-May-2021,31300,42,25,1317.55,32406.2,4489,3476,140.0
1786,03-May-2021 15:04:56,06-May-2021,31400,60,21,1248.2,32406.2,5020,4396,157.45
1787,03-May-2021 15:04:56,06-May-2021,31500,1172,435,1210.0,32406.2,24095,11519,174.65
1788,03-May-2021 15:04:56,06-May-2021,31600,211,74,1126.7,32406.2,5649,4251,197.4
1789,03-May-2021 15:04:56,06-May-2021,31700,528,378,1048.8,32406.2,6375,4310,218.75
1790,03-May-2021 15:04:56,06-May-2021,31800,649,527,972.0,32406.2,9414,7257,240.35
1791,03-May-2021 15:04:56,06-May-2021,31900,607,455,902.15,32406.2,5826,4612,270.45
1792,03-May-2021 15:04:56,06-May-2021,32000,14000,11475,837.75,32406.2,36061,16802,295.2
1793,03-May-2021 15:04:56,06-May-2021,32100,2850,2614,775.0,32406.2,7106,5682,325.7
1794,03-May-2021 15:04:56,06-May-2021,32200,5465,5176,707.75,32406.2,8871,6579,359.7
1795,03-May-2021 15:04:56,06-May-2021,32300,7514,6940,642.25,32406.2,8288,5653,398.45
1796,03-May-2021 15:04:56,06-May-2021,32400,7299,6986,587.45,32406.2,8087,5729,437.95
1797,03-May-2021 15:04:56,06-May-2021,32500,35041,27713,528.6,32406.2,26106,14537,482.5
1798,03-May-2021 15:04:56,06-May-2021,32600,8059,7738,475.7,32406.2,3547,921,527.85
1799,03-May-2021 15:04:56,06-May-2021,32700,8384,6964,426.5,32406.2,3798,789,587.05
1800,03-May-2021 15:04:56,06-May-2021,32800,9101,5750,380.75,32406.2,3789,-926,638.15
1801,03-May-2021 15:04:56,06-May-2021,32900,6619,3462,336.95,32406.2,1908,-401,698.2
1802,03-May-2021 15:04:56,06-May-2021,33000,39809,20100,297.85,32406.2,9885,-4447,750.0
1803,03-May-2021 15:04:56,06-May-2021,33100,6814,2794,261.3,32406.2,1686,-604,830.9
1804,03-May-2021 15:04:56,06-May-2021,33200,9162,3853,229.15,32406.2,2080,-625,899.6
1805,03-May-2021 15:04:56,06-May-2021,33300,9067,3216,196.95,32406.2,1501,-334,957.2
1806,03-May-2021 15:08:27,06-May-2021,31300,43,26,1385.35,32504.4,4429,3416,137.7
1807,03-May-2021 15:08:27,06-May-2021,31400,60,21,1248.2,32504.4,4843,4219,155.8
1808,03-May-2021 15:08:27,06-May-2021,31500,1169,432,1216.15,32504.4,24088,11512,171.55
1809,03-May-2021 15:08:27,06-May-2021,31600,209,72,1139.6,32504.4,5416,4018,193.5
1810,03-May-2021 15:08:27,06-May-2021,31700,527,377,1050.8,32504.4,6230,4165,215.1
1811,03-May-2021 15:08:27,06-May-2021,31800,653,531,986.05,32504.4,8873,6716,238.65
1812,03-May-2021 15:08:27,06-May-2021,31900,592,440,923.8,32504.4,5509,4295,263.75
1813,03-May-2021 15:08:27,06-May-2021,32000,14008,11483,844.95,32504.4,35971,16712,292.0
1814,03-May-2021 15:08:27,06-May-2021,32100,2776,2540,775.25,32504.4,6855,5431,323.75
1815,03-May-2021 15:08:27,06-May-2021,32200,5099,4810,709.7,32504.4,8275,5983,358.0
1816,03-May-2021 15:08:27,06-May-2021,32300,6649,6075,648.1,32504.4,8127,5492,394.45
1817,03-May-2021 15:08:27,06-May-2021,32400,7023,6710,586.0,32504.4,8100,5742,435.4
1818,03-May-2021 15:08:27,06-May-2021,32500,34294,26966,526.3,32504.4,26109,14540,476.9
1819,03-May-2021 15:08:27,06-May-2021,32600,7585,7264,475.0,32504.4,3711,1085,523.7
1820,03-May-2021 15:08:27,06-May-2021,32700,7456,6036,425.85,32504.4,3545,536,575.85
1821,03-May-2021 15:08:27,06-May-2021,32800,8852,5501,379.05,32504.4,3782,-933,634.35
1822,03-May-2021 15:08:27,06-May-2021,32900,6244,3087,337.1,32504.4,1879,-430,685.1
1823,03-May-2021 15:08:27,06-May-2021,33000,38507,18798,297.0,32504.4,10018,-4314,744.7
1824,03-May-2021 15:08:27,06-May-2021,33100,6468,2448,262.8,32504.4,1674,-616,813.0
1825,03-May-2021 15:08:27,06-May-2021,33200,8635,3326,229.2,32504.4,2070,-635,884.95
1826,03-May-2021 15:08:27,06-May-2021,33300,8954,3103,200.0,32504.4,1455,-380,944.05
1827,03-May-2021 15:11:56,06-May-2021,31300,43,26,1385.35,32471.85,4305,3292,143.05
1828,03-May-2021 15:11:56,06-May-2021,31400,59,20,1304.65,32471.85,4708,4084,161.25
1829,03-May-2021 15:11:56,06-May-2021,31500,1134,397,1191.45,32471.85,23894,11318,178.4
1830,03-May-2021 15:11:56,06-May-2021,31600,209,72,1139.6,32471.85,5209,3811,200.35
1831,03-May-2021 15:11:56,06-May-2021,31700,532,382,1026.4,32471.85,6098,4033,223.6
1832,03-May-2021 15:11:56,06-May-2021,31800,649,527,970.7,32471.85,8762,6605,249.05
1833,03-May-2021 15:11:56,06-May-2021,31900,590,438,908.95,32471.85,5410,4196,276.45
1834,03-May-2021 15:11:56,06-May-2021,32000,13857,11332,817.9,32471.85,35381,16122,304.6
1835,03-May-2021 15:11:56,06-May-2021,32100,2765,2529,747.75,32471.85,6475,5051,338.25
1836,03-May-2021 15:11:56,06-May-2021,32200,4850,4561,680.0,32471.85,7754,5462,372.6
1837,03-May-2021 15:11:56,06-May-2021,32300,6422,5848,620.0,32471.85,7928,5293,412.25
1838,03-May-2021 15:11:56,06-May-2021,32400,7033,6720,559.0,32471.85,8179,5821,451.95
1839,03-May-2021 15:11:56,06-May-2021,32500,34057,26729,502.75,32471.85,26354,14785,494.35
1840,03-May-2021 15:11:56,06-May-2021,32600,7401,7080,449.8,32471.85,3569,943,543.95
1841,03-May-2021 15:11:56,06-May-2021,32700,7672,6252,401.4,32471.85,3514,505,592.7
1842,03-May-2021 15:11:56,06-May-2021,32800,8316,4965,356.7,32471.85,3733,-982,645.75
1843,03-May-2021 15:11:56,06-May-2021,32900,6009,2852,315.5,32471.85,1806,-503,705.85
1844,03-May-2021 15:11:56,06-May-2021,33000,39049,19340,278.45,32471.85,10029,-4303,766.1
1845,03-May-2021 15:11:56,06-May-2021,33100,6308,2288,242.8,32471.85,1679,-611,830.05
1846,03-May-2021 15:11:56,06-May-2021,33200,8732,3423,213.05,32471.85,2069,-636,900.1
1847,03-May-2021 15:11:56,06-May-2021,33300,8824,2973,185.15,32471.85,1455,-380,946.85
1848,03-May-2021 15:15:57,06-May-2021,31300,43,26,1385.35,32439.95,4377,3364,146.0
1849,03-May-2021 15:15:57,06-May-2021,31400,59,20,1304.65,32439.95,4544,3920,164.15
1850,03-May-2021 15:15:57,06-May-2021,31500,1125,388,1168.55,32439.95,23706,11130,183.2
1851,03-May-2021 15:15:57,06-May-2021,31600,209,72,1091.4,32439.95,5129,3731,205.95
1852,03-May-2021 15:15:57,06-May-2021,31700,532,382,1026.4,32439.95,6087,4022,229.55
1853,03-May-2021 15:15:57,06-May-2021,31800,624,502,945.3,32439.95,9023,6866,255.3
1854,03-May-2021 15:15:57,06-May-2021,31900,585,433,863.5,32439.95,5334,4120,283.9
1855,03-May-2021 15:15:57,06-May-2021,32000,13985,11460,795.0,32439.95,35195,15936,313.35
1856,03-May-2021 15:15:57,06-May-2021,32100,2523,2287,731.2,32439.95,6470,5046,347.4
1857,03-May-2021 15:15:57,06-May-2021,32200,5295,5006,668.3,32439.95,8202,5910,383.8
1858,03-May-2021 15:15:57,06-May-2021,32300,6556,5982,607.45,32439.95,8149,5514,424.5
1859,03-May-2021 15:15:57,06-May-2021,32400,6940,6627,547.15,32439.95,8294,5936,467.65
1860,03-May-2021 15:15:57,06-May-2021,32500,34004,26676,490.0,32439.95,26781,15212,510.9
1861,03-May-2021 15:15:57,06-May-2021,32600,7080,6759,440.15,32439.95,3546,920,557.35
1862,03-May-2021 15:15:57,06-May-2021,32700,7591,6171,390.75,32439.95,3511,502,609.85
1863,03-May-2021 15:15:57,06-May-2021,32800,8077,4726,347.95,32439.95,3684,-1031,666.0
1864,03-May-2021 15:15:57,06-May-2021,32900,5776,2619,306.55,32439.95,1816,-493,724.0
1865,03-May-2021 15:15:57,06-May-2021,33000,38433,18724,268.55,32439.95,9929,-4403,787.5
1866,03-May-2021 15:15:57,06-May-2021,33100,5965,1945,236.0,32439.95,1615,-675,853.05
1867,03-May-2021 15:15:57,06-May-2021,33200,8467,3158,205.8,32439.95,2062,-643,911.8
1868,03-May-2021 15:15:57,06-May-2021,33300,8757,2906,178.0,32439.95,1455,-380,980.0
1869,03-May-2021 15:17:57,06-May-2021,31300,43,26,1385.35,32428.65,4468,3455,146.3
1870,03-May-2021 15:17:57,06-May-2021,31400,58,19,1255.0,32428.65,4282,3658,162.9
1871,03-May-2021 15:17:57,06-May-2021,31500,1110,373,1170.0,32428.65,23324,10748,182.9
1872,03-May-2021 15:17:57,06-May-2021,31600,210,73,1096.0,32428.65,4772,3374,205.0
1873,03-May-2021 15:17:57,06-May-2021,31700,531,381,1018.2,32428.65,5893,3828,229.65
1874,03-May-2021 15:17:57,06-May-2021,31800,615,493,932.55,32428.65,8837,6680,255.1
1875,03-May-2021 15:17:57,06-May-2021,31900,584,432,863.25,32428.65,5098,3884,283.6
1876,03-May-2021 15:17:57,06-May-2021,32000,13755,11230,798.3,32428.65,34340,15081,312.75
1877,03-May-2021 15:17:57,06-May-2021,32100,2503,2267,726.4,32428.65,6132,4708,348.1
1878,03-May-2021 15:17:57,06-May-2021,32200,5012,4723,671.0,32428.65,7637,5345,383.8
1879,03-May-2021 15:17:57,06-May-2021,32300,5963,5389,612.9,32428.65,7642,5007,423.5
1880,03-May-2021 15:17:57,06-May-2021,32400,6641,6328,555.55,32428.65,7628,5270,463.35
1881,03-May-2021 15:17:57,06-May-2021,32500,33686,26358,494.55,32428.65,26686,15117,507.35
1882,03-May-2021 15:17:57,06-May-2021,32600,6722,6401,444.3,32428.65,3445,819,556.4
1883,03-May-2021 15:17:57,06-May-2021,32700,7421,6001,395.2,32428.65,3412,403,607.5
1884,03-May-2021 15:17:57,06-May-2021,32800,7756,4405,349.65,32428.65,3633,-1082,665.9
1885,03-May-2021 15:17:57,06-May-2021,32900,5577,2420,309.6,32428.65,1792,-517,722.85
1886,03-May-2021 15:17:57,06-May-2021,33000,38427,18718,270.25,32428.65,9893,-4439,782.8
1887,03-May-2021 15:17:57,06-May-2021,33100,5707,1687,237.55,32428.65,1613,-677,844.9
1888,03-May-2021 15:17:57,06-May-2021,33200,8571,3262,207.0,32428.65,2059,-646,915.0
1889,03-May-2021 15:17:57,06-May-2021,33300,8791,2940,179.7,32428.65,1455,-380,1000.0
1890,03-May-2021 15:21:48,06-May-2021,31300,43,26,1385.35,32483.0,4452,3439,135.65
1891,03-May-2021 15:21:48,06-May-2021,31400,58,19,1242.05,32483.0,4242,3618,151.4
1892,03-May-2021 15:21:48,06-May-2021,31500,1112,375,1211.55,32483.0,23262,10686,168.05
1893,03-May-2021 15:21:48,06-May-2021,31600,208,71,1130.0,32483.0,4589,3191,187.8
